  37  20 1.97+04 1.95-02 3.44-02 7.23-02 1.22-01 1.95-01 3.29-01 4.55-01 5.99-01
  37  21 1.62+04 1.37-02 2.40-02 5.03-02 8.44-02 1.34-01 2.25-01 3.11-01 4.09-01
  37  22 2.08+05 2.69-01 4.71-01 9.80-01 1.64+00 2.60+00 4.35+00 5.99+00 7.85+00
  37  23 5.79+06 4.62+00 8.05+00 1.66+01 2.75+01 4.33+01 7.15+01 9.79+01 1.28+02
  37  24 2.08+03 4.34-03 7.31-03 1.43-02 2.29-02 3.49-02 5.60-02 7.54-02 9.70-02
  37  25 1.40+04 4.66-02 7.80-02 1.51-01 2.39-01 3.61-01 5.74-01 7.68-01 9.84-01
  37  26 5.78+05 1.12+00 1.93+00 3.91+00 6.39+00 9.89+00 1.61+01 2.18+01 2.82+01
  37  27 3.79+06 8.90+00 1.54+01 3.10+01 5.00+01 7.63+01 1.22+02 1.62+02 2.08+02
  37  29 1.70+05 2.61+02 3.59+02 5.22+02 6.68+02 8.30+02 1.06+03 1.24+03 1.43+03
  37  31 4.59+04 2.08+02 2.81+02 3.99+02 5.02+02 6.15+02 7.75+02 9.02+02 1.03+03
  37  32 1.94+02 1.65+00 2.21+00 3.10+00 3.87+00 4.72+00 5.90+00 6.84+00 7.80+00
  37  33 7.93+01 1.11+00 1.45+00 1.97+00 2.42+00 2.90+00 3.56+00 4.08+00 4.62+00
  37  34 7.32+02 1.96+01 2.54+01 3.42+01 4.17+01 4.96+01 6.06+01 6.93+01 7.81+01
  37  35 1.26+02 6.90+02 8.02+02 9.49+02 1.06+03 1.17+03 1.33+03 1.44+03 1.56+03
  44  37 2.89-01 2.89-02 3.60-02 4.64-02 5.49-02 6.37-02 7.58-02 8.52-02 9.48-02
  45  37 2.03+02 1.36+01 1.71+01 2.22+01 2.64+01 3.09+01 3.69+01 4.17+01 4.65+01
  46  37 2.80+00 2.07-01 2.62-01 3.44-01 4.12-01 4.83-01 5.81-01 6.57-01 7.35-01
  51  37 8.22+04 4.34+01 6.32+01 9.82+01 1.31+02 1.69+02 2.23+02 2.67+02 3.13+02
  38  19 2.39+07 2.94+01 5.13+01 1.07+02 1.79+02 2.84+02 4.78+02 6.61+02 8.69+02
  38  30 2.79+05 1.78+03 2.43+03 3.48+03 4.42+03 5.44+03 6.89+03 8.05+03 9.24+03
  39  19 5.49+05 6.75-01 1.18+00 2.44+00 4.10+00 6.52+00 1.09+01 1.51+01 1.99+01
  39  20 2.18+07 2.26+01 3.93+01 8.17+01 1.37+02 2.18+02 3.65+02 5.05+02 6.64+02
  39  22 2.32+06 3.00+00 5.24+00 1.09+01 1.82+01 2.88+01 4.81+01 6.64+01 8.70+01
  39  25 2.65+05 6.41-01 1.12+00 2.31+00 3.82+00 5.98+00 9.84+00 1.34+01 1.74+01
  39  30 6.40+03 4.09+01 5.57+01 7.98+01 1.01+02 1.25+02 1.58+02 1.85+02 2.12+02
  39  32 1.79+05 1.41+03 1.90+03 2.67+03 3.34+03 4.07+03 5.11+03 5.92+03 6.76+03
  39  34 7.75+03 1.89+02 2.45+02 3.32+02 4.05+02 4.82+02 5.91+02 6.76+02 7.62+02
  46  39 1.39+02 1.18+01 1.49+01 1.95+01 2.32+01 2.71+01 3.25+01 3.67+01 4.10+01
  40   2 7.68+03 3.35-05 5.54-05 1.51-04 4.31-04 1.14-03 2.94-03 4.63-03 6.10-03
  40  18 1.82+07 1.19+01 2.08+01 4.32+01 7.26+01 1.16+02 1.94+02 2.69+02 3.54+02
  40  19 1.29+05 1.44-01 2.55-01 5.39-01 9.14-01 1.47+00 2.49+00 3.46+00 4.56+00
  40  20 2.73+05 2.90-01 5.03-01 1.04+00 1.73+00 2.74+00 4.58+00 6.32+00 8.29+00
  40  21 2.79+05 2.44-01 4.25-01 8.79-01 1.47+00 2.32+00 3.87+00 5.33+00 6.99+00
  40  22 3.90+06 5.13+00 8.92+00 1.84+01 3.07+01 4.85+01 8.09+01 1.11+02 1.46+02
  40  24 2.94+04 5.04-02 8.72-02 1.77-01 2.91-01 4.52-01 7.38-01 1.00+00 1.30+00
  40  25 1.96+05 5.19-01 8.95-01 1.81+00 2.95+00 4.57+00 7.43+00 1.01+01 1.30+01
  40  26 2.11+06 3.80+00 6.61+00 1.35+01 2.23+01 3.47+01 5.67+01 7.71+01 9.99+01
  40  30 1.72+03 1.02+01 1.39+01 2.00+01 2.54+01 3.14+01 3.99+01 4.66+01 5.36+01
  40  31 2.13+05 8.31+02 1.13+03 1.61+03 2.04+03 2.51+03 3.17+03 3.69+03 4.24+03
  40  32 2.75+03 2.00+01 2.69+01 3.79+01 4.76+01 5.82+01 7.31+01 8.49+01 9.70+01
  40  33 1.44+03 1.66+01 2.18+01 2.99+01 3.68+01 4.43+01 5.46+01 6.28+01 7.12+01
  40  34 1.50+04 3.30+02 4.29+02 5.82+02 7.11+02 8.50+02 1.04+03 1.19+03 1.35+03
  44  40 4.29+00 5.96-01 7.37-01 9.41-01 1.10+00 1.28+00 1.51+00 1.69+00 1.88+00
  45  40 4.85+02 4.31+01 5.38+01 6.95+01 8.23+01 9.57+01 1.14+02 1.28+02 1.43+02
  46  40 4.73+01 4.68+00 5.88+00 7.63+00 9.07+00 1.06+01 1.26+01 1.43+01 1.59+01
  41   2 5.24+02 2.30-06 3.81-06 1.04-05 2.98-05 7.92-05 2.04-04 3.20-04 4.23-04
  41   3 4.76+03 1.66-05 2.37-05 5.22-05 1.33-04 3.38-04 8.48-04 1.31-03 1.72-03
  41   5 5.26+02 6.72-06 9.16-06 1.43-05 1.91-05 2.33-05 2.77-05 3.16-05 3.84-05
  41  17 5.38+06 1.90+00 3.31+00 6.89+00 1.16+01 1.85+01 3.11+01 4.31+01 5.68+01
  41  18 1.26+06 8.22-01 1.44+00 2.99+00 5.01+00 7.98+00 1.34+01 1.86+01 2.44+01
  41  20 2.14+05 2.09-01 3.67-01 7.70-01 1.30+00 2.08+00 3.51+00 4.86+00 6.40+00
  41  21 3.89+06 3.41+00 5.93+00 1.23+01 2.04+01 3.23+01 5.39+01 7.43+01 9.74+01
  41  22 1.04+05 1.42-01 2.46-01 5.04-01 8.36-01 1.31+00 2.18+00 3.00+00 3.92+00
  41  23 1.35+07 1.06+01 1.84+01 3.79+01 6.30+01 9.89+01 1.64+02 2.24+02 2.92+02
  41  24 4.04+05 6.94-01 1.20+00 2.44+00 4.00+00 6.22+00 1.02+01 1.38+01 1.79+01
  41  25 1.87+04 4.71-02 8.18-02 1.67-01 2.74-01 4.27-01 6.97-01 9.47-01 1.23+00
  41  26 1.46+05 2.62-01 4.56-01 9.32-01 1.53+00 2.39+00 3.91+00 5.32+00 6.89+00
  41  27 1.69+06 3.83+00 6.64+00 1.34+01 2.16+01 3.29+01 5.25+01 7.03+01 8.99+01
  41  29 1.14+05 1.53+02 2.11+02 3.08+02 3.96+02 4.93+02 6.33+02 7.44+02 8.58+02
  41  31 1.47+04 5.74+01 7.80+01 1.11+02 1.41+02 1.73+02 2.19+02 2.55+02 2.93+02
  41  32 2.06+03 1.50+01 2.01+01 2.84+01 3.56+01 4.35+01 5.46+01 6.35+01 7.25+01
  41  33 1.99+04 2.30+02 3.02+02 4.14+02 5.10+02 6.13+02 7.56+02 8.69+02 9.85+02
  41  34 4.00+02 8.75+00 1.14+01 1.54+01 1.89+01 2.26+01 2.77+01 3.17+01 3.58+01
  41  35 4.48+02 9.99+02 1.17+03 1.41+03 1.59+03 1.77+03 2.01+03 2.20+03 2.38+03
  44  41 5.75+01 8.01+00 9.92+00 1.27+01 1.49+01 1.72+01 2.03+01 2.28+01 2.52+01
  45  41 3.34+01 2.98+00 3.72+00 4.81+00 5.69+00 6.61+00 7.88+00 8.87+00 9.87+00
  46  41 5.68+00 5.64-01 7.07-01 9.19-01 1.09+00 1.27+00 1.52+00 1.72+00 1.91+00
  51  41 4.40+04 2.62+01 3.79+01 5.85+01 7.77+01 9.95+01 1.31+02 1.57+02 1.83+02
  42   2 3.14-05 6.52-15 1.60-14 5.71-14 1.74-13 5.01-13 1.59-12 3.10-12 5.25-12
  42  18 4.87+00 2.68-06 4.76-06 1.02-05 1.74-05 2.83-05 4.86-05 6.81-05 9.04-05
  42  19 7.89+04 9.43-02 1.65-01 3.43-01 5.75-01 9.16-01 1.54+00 2.14+00 2.81+00
  42  20 3.29+06 3.32+00 5.80+00 1.21+01 2.02+01 3.22+01 5.41+01 7.49+01 9.84+01
  42  21 1.98+07 1.71+01 2.98+01 6.16+01 1.03+02 1.63+02 2.72+02 3.75+02 4.92+02
  42  22 9.59+04 1.30-01 2.25-01 4.61-01 7.65-01 1.20+00 2.00+00 2.74+00 3.58+00
  42  24 1.76+06 2.87+00 5.00+00 1.02+01 1.69+01 2.63+01 4.32+01 5.89+01 7.64+01
  42  25 1.17+05 2.82-01 4.92-01 1.01+00 1.67+00 2.60+00 4.27+00 5.82+00 7.55+00
  42  26 3.88-01 5.66-07 1.01-06 2.16-06 3.65-06 5.81-06 9.72-06 1.34-05 1.75-05
  42  30 1.01+03 5.56+00 7.61+00 1.10+01 1.40+01 1.73+01 2.20+01 2.57+01 2.96+01
  42  31 1.40-01 5.04-04 6.86-04 9.84-04 1.25-03 1.54-03 1.95-03 2.28-03 2.61-03
  42  32 3.06+04 2.06+02 2.78+02 3.93+02 4.94+02 6.05+02 7.61+02 8.85+02 1.01+03
  42  33 1.08+05 1.14+03 1.50+03 2.07+03 2.55+03 3.07+03 3.80+03 4.37+03 4.96+03
  42  34 4.43+02 8.81+00 1.15+01 1.56+01 1.92+01 2.30+01 2.82+01 3.24+01 3.66+01
  44  42 1.56+02 2.55+01 3.14+01 4.00+01 4.69+01 5.40+01 6.38+01 7.14+01 7.90+01
  45  42 4.95-04 5.09-05 6.35-05 8.17-05 9.65-05 1.12-04 1.33-04 1.50-04 1.67-04
  46  42 2.93+01 3.33+00 4.17+00 5.41+00 6.41+00 7.46+00 8.90+00 1.00+01 1.12+01
  43  19 2.76+06 3.29+00 5.75+00 1.20+01 2.01+01 3.20+01 5.39+01 7.46+01 9.82+01
  43  20 1.02+06 1.06+00 1.84+00 3.80+00 6.36+00 1.01+01 1.69+01 2.33+01 3.06+01
  43  22 1.91+07 2.47+01 4.30+01 8.90+01 1.49+02 2.35+02 3.92+02 5.40+02 7.07+02
  43  25 7.20+05 1.80+00 3.12+00 6.37+00 1.05+01 1.63+01 2.66+01 3.62+01 4.69+01
  43  30 3.52+04 1.94+02 2.66+02 3.84+02 4.89+02 6.04+02 7.69+02 8.99+02 1.03+03
  43  32 1.12+04 7.52+01 1.01+02 1.44+02 1.81+02 2.21+02 2.78+02 3.23+02 3.70+02
  43  34 7.89+04 1.57+03 2.05+03 2.79+03 3.42+03 4.09+03 5.03+03 5.76+03 6.52+03
  46  43 8.79+01 9.94+00 1.24+01 1.61+01 1.91+01 2.23+01 2.66+01 3.00+01 3.34+01
  47   2 9.63-06 1.41-15 3.49-15 1.26-14 3.98-14 1.19-13 3.95-13 7.93-13 1.36-12
  47  18 3.76-02 2.17-08 3.70-08 7.39-08 1.20-07 1.84-07 2.96-07 3.99-07 5.13-07
  47  19 3.45+01 1.63-05 2.95-05 6.57-05 1.17-04 1.96-04 3.49-04 4.99-04 6.75-04
  47  20 1.62+04 1.06-02 1.85-02 3.81-02 6.35-02 1.01-01 1.68-01 2.31-01 3.03-01
  47  21 2.45+06 1.15+00 2.01+00 4.21+00 7.11+00 1.14+01 1.93+01 2.68+01 3.54+01
  47  22 3.11+04 2.04-02 3.58-02 7.56-02 1.28-01 2.07-01 3.52-01 4.91-01 6.50-01
  47  24 2.34+07 1.82+01 3.17+01 6.57+01 1.10+02 1.74+02 2.92+02 4.04+02 5.30+02
  47  25 8.75+05 9.99-01 1.74+00 3.61+00 6.05+00 9.59+00 1.61+01 2.22+01 2.91+01
  47  26 1.44+01 1.26-05 2.18-05 4.48-05 7.44-05 1.17-04 1.95-04 2.68-04 3.51-04
  47  30 3.04+00 4.46-04 7.21-04 1.28-03 1.87-03 2.59-03 3.70-03 4.64-03 5.63-03
  47  31 2.08-02 2.17-06 3.38-06 5.77-06 8.21-06 1.12-05 1.57-05 1.95-05 2.35-05
  47  32 7.66+02 1.27-01 1.97-01 3.34-01 4.74-01 6.42-01 9.00-01 1.11+00 1.34+00
  47  33 5.20+04 8.61+00 1.32+01 2.21+01 3.10+01 4.16+01 5.77+01 7.09+01 8.49+01
  47  34 4.17+02 1.10-01 1.67-01 2.78-01 3.87-01 5.18-01 7.14-01 8.77-01 1.05+00
  47  44 2.20+05 1.16+03 1.55+03 2.19+03 2.75+03 3.36+03 4.22+03 4.90+03 5.60+03
  47  45 6.51-01 4.27-03 5.69-03 7.96-03 9.94-03 1.21-02 1.51-02 1.75-02 1.99-02
  47  46 6.01+03 6.28+01 8.35+01 1.16+02 1.45+02 1.75+02 2.19+02 2.53+02 2.88+02
  48  19 1.21+03 5.72-04 1.03-03 2.30-03 4.08-03 6.85-03 1.22-02 1.75-02 2.36-02
  48  20 7.03+05 4.17-01 7.29-01 1.53+00 2.57+00 4.11+00 6.96+00 9.66+00 1.27+01
  48  22 7.36+05 4.93-01 8.65-01 1.82+00 3.08+00 4.95+00 8.41+00 1.17+01 1.55+01
  48  25 2.34+07 2.68+01 4.67+01 9.69+01 1.62+02 2.57+02 4.30+02 5.94+02 7.79+02
  48  30 1.06+02 1.56-02 2.52-02 4.48-02 6.53-02 9.05-02 1.30-01 1.62-01 1.97-01
  48  32 3.69+04 5.89+00 9.22+00 1.58+01 2.24+01 3.05+01 4.29+01 5.32+01 6.40+01
  48  34 8.63+03 2.30+00 3.51+00 5.80+00 8.08+00 1.08+01 1.49+01 1.82+01 2.17+01
  48  46 1.62+05 1.69+03 2.25+03 3.13+03 3.89+03 4.72+03 5.88+03 6.79+03 7.73+03
  49   2 1.07+04 3.13-05 4.89-05 1.25-04 3.63-04 1.01-03 2.74-03 4.42-03 5.94-03
  49  18 3.28+06 1.22+00 2.14+00 4.52+00 7.66+00 1.23+01 2.10+01 2.92+01 3.86+01
  49  19 1.09+03 1.42-03 2.28-03 4.19-03 6.45-03 9.58-03 1.51-02 2.03-02 2.62-02
  49  20 4.02+04 2.19-02 3.87-02 8.22-02 1.40-01 2.26-01 3.86-01 5.39-01 7.14-01
  49  21 1.18+04 5.01-03 8.86-03 1.89-02 3.23-02 5.23-02 8.98-02 1.26-01 1.67-01
  49  22 7.14+04 4.12-02 7.35-02 1.59-01 2.74-01 4.47-01 7.74-01 1.09+00 1.45+00
  49  24 7.24+04 5.69-02 9.91-02 2.05-01 3.42-01 5.42-01 9.08-01 1.25+00 1.64+00
  49  25 1.12+06 1.29+00 2.25+00 4.66+00 7.79+00 1.23+01 2.06+01 2.85+01 3.74+01
  49  26 2.19+07 1.82+01 3.17+01 6.57+01 1.10+02 1.74+02 2.91+02 4.01+02 5.26+02
  49  30 1.32+01 1.65-03 2.79-03 5.17-03 7.68-03 1.08-02 1.56-02 1.96-02 2.39-02
  49  31 1.55+05 1.55+01 2.43+01 4.19+01 6.00+01 8.19+01 1.16+02 1.44+02 1.73+02
  49  32 2.41+03 3.81-01 5.97-01 1.02+00 1.46+00 1.99+00 2.79+00 3.46+00 4.17+00
  49  33 3.42+02 5.51-02 8.51-02 1.43-01 2.01-01 2.71-01 3.76-01 4.63-01 5.55-01
  49  34 1.64+03 4.15-01 6.38-01 1.07+00 1.49+00 2.00+00 2.77+00 3.41+00 4.08+00
  49  44 6.79+02 3.55+00 4.77+00 6.73+00 8.45+00 1.03+01 1.30+01 1.51+01 1.72+01
  49  45 1.78+05 1.16+03 1.55+03 2.17+03 2.71+03 3.29+03 4.12+03 4.76+03 5.43+03
  49  46 7.91+03 8.25+01 1.10+02 1.53+02 1.90+02 2.30+02 2.87+02 3.32+02 3.78+02
  50   2 7.61+02 2.22-06 3.48-06 8.96-06 2.60-05 7.22-05 1.96-04 3.17-04 4.25-04
  50   3 6.66+03 1.57-05 2.16-05 4.50-05 1.15-04 3.04-04 8.05-04 1.28-03 1.71-03
  50   5 5.77+02 5.61-06 7.74-06 1.24-05 1.69-05 2.12-05 2.60-05 3.00-05 3.67-05
  50  17 1.34+06 2.77-01 4.87-01 1.03+00 1.75+00 2.81+00 4.77+00 6.65+00 8.78+00
  50  18 2.34+05 8.71-02 1.53-01 3.22-01 5.46-01 8.79-01 1.50+00 2.08+00 2.75+00
  50  20 5.78+03 4.26-03 7.15-03 1.42-02 2.31-02 3.61-02 5.96-02 8.19-02 1.07-01
  50  21 1.70+05 7.19-02 1.27-01 2.71-01 4.63-01 7.51-01 1.29+00 1.80+00 2.39+00
  50  22 2.50+03 1.20-03 2.21-03 4.98-03 8.84-03 1.48-02 2.60-02 3.69-02 4.95-02
  50  23 5.58+06 2.25+00 3.91+00 8.09+00 1.35+01 2.14+01 3.60+01 4.97+01 6.53+01
  50  24 1.04+06 8.20-01 1.43+00 2.95+00 4.93+00 7.81+00 1.31+01 1.81+01 2.37+01
  50  25 5.47+04 6.25-02 1.09-01 2.26-01 3.79-01 6.00-01 1.00+00 1.39+00 1.82+00
  50  26 1.56+06 1.30+00 2.26+00 4.68+00 7.83+00 1.24+01 2.07+01 2.86+01 3.75+01
  50  27 1.85+07 1.59+01 2.78+01 5.72+01 9.47+01 1.49+02 2.45+02 3.35+02 4.36+02
  50  29 1.23+05 5.54+00 8.82+00 1.54+01 2.24+01 3.08+01 4.40+01 5.50+01 6.67+01
  50  31 1.10+04 1.10+00 1.73+00 2.98+00 4.27+00 5.83+00 8.23+00 1.02+01 1.24+01
  50  32 2.00+02 2.97-02 4.72-02 8.20-02 1.18-01 1.61-01 2.28-01 2.84-01 3.43-01
  50  33 4.95+03 7.96-01 1.23+00 2.07+00 2.91+00 3.91+00 5.44+00 6.70+00 8.02+00
  50  34 6.75+01 1.76-02 2.69-02 4.46-02 6.23-02 8.34-02 1.15-01 1.41-01 1.69-01
  50  35 2.39+05 1.08+02 1.56+02 2.40+02 3.19+02 4.09+02 5.40+02 6.46+02 7.57+02
  50  44 1.02+04 5.32+01 7.15+01 1.01+02 1.27+02 1.55+02 1.94+02 2.26+02 2.58+02
  50  45 1.27+04 8.27+01 1.10+02 1.54+02 1.93+02 2.34+02 2.93+02 3.39+02 3.87+02
  50  46 3.94+02 4.11+00 5.46+00 7.60+00 9.45+00 1.15+01 1.43+01 1.65+01 1.88+01
  -1
  -1  -1
C---------------------------------------------------------------------------------
C
C     Generated from Cowan Atomic Structure Program
C
C     M O'Mullane        17:36  21/12/1994
C
C
C
C     SCF method used                      : HR
C
C     Scale factors for Slater Parameters  : 70 95 75 75 60
C
C     Optically allowed transitions        : yes
C
C     Optically forbidden transitions M1   : both
C
C     Optically forbidden transitions E2   : both
C
C     Born Collision-Strength  - print     :  9
C
C                              - forbidden :  0 -> 2
C
C                              - allowed   :  1 -> 1
C
C                              - included  :  3,all
C
C     Parity 1    Parity 2    Allowed
C            0           0        372     initially
C            0           0        372     reduced
C
C---------------------------------------------------------------------------------
 
C---------------------------------------------------------------------------------
C ADAS ADF04 DATA - SCCS info: @(#)$Header: /home/adascvs/adas/adf04/copmm#18/jj#ar0.dat,v 2.1 2004/07/06 21:42:16 whitefor Exp $ Date $Date: 2004/07/06 21:42:16 $
C---------------------------------------------------------------------------------

C-----------------------------------------------------------------------
C                               OPEN-ADAS
C                               +++++++++
C
C This file has been downloaded from OPEN-ADAS (http://open.adas.ac.uk)
C on 27-Apr-2026.
C
C TERMS AND CONDITIONS
C --------------------
C
C The user of the OPEN-ADAS system and data (hereinafter "the User")
C accepts the following terms and conditions:
C
C   1. The University of Strathclyde uses all reasonable endeavours to
C      ensure the accuracy of the data provided and any information
C      given, but the University makes no warranty, expressed or implied
C      as to its accuracy, integrity, fitness for purpose and shall not
C      be responsible for the use to which the data is put by the User
C      and/or any consequences arising out of any inaccuracies or
C      omissions.
C
C   2. Any downloaded OPEN-ADAS file is made available for the
C      personal use of the User only.  It must not be used for any
C      commercial application, incorporated into any web site or in
C      any form re-distributed without express prior written permission
C      from the ADAS Project. In particular, but not by way of
C      limitation, it must not be:
C        *  inserted into a managed database structure,
C        *  redistributed along with a modelling or analysis code,
C        *  made available on a public website.
C
C Permission for OPEN-ADAS data incorporation in non-commercial
C code/system development for scientific advance will not be
C unreasonably withheld, but will be subject to written agreement
C on a case by case basis.
C
C The User will indemnify the University of Strathclyde and keep it
C fully and effectively indemnified against each and every claim made
C against the University as a result of the User's use of the data.
C
C-----------------------------------------------------------------------
